[1] "Exp-Zero"        "1.148104e-05"    "3.194254e-05"    "8.172058e-06"   
Step11451  Qn=7.601e-06  pQn=5.119131  pQmin=5.248442
Step11452  Qn=8.282e-06  pQn=5.081853  pQmin=5.248442
Step11453  Qn=7.874e-06  pQn=5.103815  pQmin=5.248442
Step11454  Qn=1.372e-05  pQn=4.862761  pQmin=5.248442
Step11455  Qn=1.685e-05  pQn=4.773382  pQmin=5.248442
Step11456  Qn=8.756e-06  pQn=5.057670  pQmin=5.248442
Step11457  Qn=8.024e-06  pQn=5.095595  pQmin=5.248442
Step11458  Qn=1.574e-05  pQn=4.803097  pQmin=5.248442
Step11459  Qn=8.267e-06  pQn=5.082674  pQmin=5.248442
Step11460  Qn=7.918e-06  pQn=5.101375  pQmin=5.248442
Step11461  Qn=5.611e-05  pQn=4.250991  pQmin=5.248442
Step11462  Qn=1.280e-05  pQn=4.892823  pQmin=5.248442
Step11463  Qn=7.937e-06  pQn=5.100332  pQmin=5.248442
Step11464  Qn=7.758e-06  pQn=5.110241  pQmin=5.248442
Step11465  Qn=1.356e-05  pQn=4.867878  pQmin=5.248442
Step11466  Qn=3.401e-05  pQn=4.468436  pQmin=5.248442
Step11467  Qn=9.531e-06  pQn=5.020858  pQmin=5.248442
Step11468  Qn=1.373e-05  pQn=4.862459  pQmin=5.248442
Step11469  Qn=1.342e-05  pQn=4.872236  pQmin=5.248442
Step11470  Qn=8.873e-05  pQn=4.051928  pQmin=5.248442
Step11471  Qn=7.658e-06  pQn=5.115872  pQmin=5.248442
Step11472  Qn=1.263e-05  pQn=4.898502  pQmin=5.248442
Step11473  Qn=7.562e-06  pQn=5.121376  pQmin=5.248442
Step11474  Qn=2.200e-05  pQn=4.657507  pQmin=5.248442
Step11475  Qn=7.781e-06  pQn=5.108958  pQmin=5.248442
Step11476  Qn=4.121e-05  pQn=4.384974  pQmin=5.248442
Step11477  Qn=8.304e-06  pQn=5.080704  pQmin=5.248442
Step11478  Qn=1.624e-05  pQn=4.789496  pQmin=5.248442
Step11479  Qn=8.100e-05  pQn=4.091513  pQmin=5.248442
Step11480  Qn=7.811e-06  pQn=5.107269  pQmin=5.248442
Step11481  Qn=8.042e-06  pQn=5.094623  pQmin=5.248442
Step11482  Qn=1.298e-05  pQn=4.886619  pQmin=5.248442
Step11483  Qn=7.803e-06  pQn=5.107754  pQmin=5.248442
Step11484  Qn=8.395e-06  pQn=5.075966  pQmin=5.248442
Step11485  Qn=7.763e-06  pQn=5.109948  pQmin=5.248442
Step11486  Qn=8.480e-06  pQn=5.071622  pQmin=5.248442
Step11487  Qn=7.707e-06  pQn=5.113140  pQmin=5.248442
Step11488  Qn=7.889e-06  pQn=5.102961  pQmin=5.248442
Step11489  Qn=7.786e-06  pQn=5.108661  pQmin=5.248442
Step11490  Qn=5.251e-05  pQn=4.279795  pQmin=5.248442
Step11491  Qn=1.138e-05  pQn=4.943726  pQmin=5.248442
Step11492  Qn=8.713e-06  pQn=5.059841  pQmin=5.248442
Step11493  Qn=7.889e-06  pQn=5.103003  pQmin=5.248442
Step11494  Qn=7.787e-06  pQn=5.108619  pQmin=5.248442
Step11495  Qn=8.003e-06  pQn=5.096734  pQmin=5.248442
Step11496  Qn=7.918e-06  pQn=5.101374  pQmin=5.248442
Step11497  Qn=8.153e-06  pQn=5.088684  pQmin=5.248442
Step11498  Qn=8.259e-06  pQn=5.083061  pQmin=5.248442
Step11499  Qn=7.674e-06  pQn=5.115006  pQmin=5.248442
Step11500  Qn=1.067e-05  pQn=4.971773  pQmin=5.248442
Step11501  Qn=9.917e-05  pQn=4.003631  pQmin=5.248442
Step11502  Qn=7.997e-06  pQn=5.097099  pQmin=5.248442
Step11503  Qn=8.448e-06  pQn=5.073248  pQmin=5.248442
Step11504  Qn=7.648e-06  pQn=5.116430  pQmin=5.248442
Step11505  Qn=7.822e-06  pQn=5.106709  pQmin=5.248442
Step11506  Qn=9.781e-05  pQn=4.009616  pQmin=5.248442
Step11507  Qn=7.766e-06  pQn=5.109812  pQmin=5.248442
Step11508  Qn=7.731e-06  pQn=5.111736  pQmin=5.248442
Step11509  Qn=7.832e-05  pQn=4.106117  pQmin=5.248442
Step11510  Qn=4.601e-05  pQn=4.337102  pQmin=5.248442
Step11511  Qn=1.561e-05  pQn=4.806582  pQmin=5.248442
Step11512  Qn=1.494e-05  pQn=4.825651  pQmin=5.248442
Step11513  Qn=4.287e-05  pQn=4.367820  pQmin=5.248442
Step11514  Qn=7.690e-06  pQn=5.114064  pQmin=5.248442
Step11515  Qn=7.825e-06  pQn=5.106490  pQmin=5.248442
Step11516  Qn=8.103e-06  pQn=5.091340  pQmin=5.248442
Step11517  Qn=7.819e-06  pQn=5.106868  pQmin=5.248442
Step11518  Qn=9.047e-05  pQn=4.043507  pQmin=5.248442
Step11519  Qn=7.720e-06  pQn=5.112409  pQmin=5.248442
Step11520  Qn=8.447e-06  pQn=5.073315  pQmin=5.248442
Step11521  Qn=9.993e-06  pQn=5.000312  pQmin=5.248442
Step11522  Qn=1.166e-05  pQn=4.933455  pQmin=5.248442
Step11523  Qn=8.333e-06  pQn=5.079173  pQmin=5.248442
Step11524  Qn=9.878e-06  pQn=5.005323  pQmin=5.248442
Step11525  Qn=7.928e-06  pQn=5.100855  pQmin=5.248442
Step11526  Qn=1.130e-05  pQn=4.947000  pQmin=5.248442
Step11527  Qn=7.803e-06  pQn=5.107756  pQmin=5.248442
Step11528  Qn=7.675e-06  pQn=5.114916  pQmin=5.248442
Step11529  Qn=7.868e-06  pQn=5.104149  pQmin=5.248442
Step11530  Qn=7.594e-06  pQn=5.119515  pQmin=5.248442
Step11531  Qn=7.604e-06  pQn=5.118967  pQmin=5.248442
Step11532  Qn=8.029e-06  pQn=5.095320  pQmin=5.248442
Step11533  Qn=8.233e-06  pQn=5.084437  pQmin=5.248442
Step11534  Qn=7.871e-06  pQn=5.103963  pQmin=5.248442
Step11535  Qn=7.786e-06  pQn=5.108683  pQmin=5.248442
Step11536  Qn=2.399e-05  pQn=4.619959  pQmin=5.248442
Step11537  Qn=3.157e-05  pQn=4.500711  pQmin=5.248442
Step11538  Qn=7.810e-06  pQn=5.107347  pQmin=5.248442
Step11539  Qn=7.777e-06  pQn=5.109162  pQmin=5.248442
Step11540  Qn=8.071e-06  pQn=5.093051  pQmin=5.248442
Step11541  Qn=1.260e-05  pQn=4.899546  pQmin=5.248442
Step11542  Qn=8.188e-06  pQn=5.086838  pQmin=5.248442
Step11543  Qn=7.734e-06  pQn=5.111572  pQmin=5.248442
Step11544  Qn=7.728e-06  pQn=5.111939  pQmin=5.248442
Step11545  Qn=1.404e-05  pQn=4.852773  pQmin=5.248442
Step11546  Qn=5.377e-05  pQn=4.269430  pQmin=5.248442
Step11547  Qn=8.152e-06  pQn=5.088730  pQmin=5.248442
Step11548  Qn=9.241e-06  pQn=5.034302  pQmin=5.248442
Step11549  Qn=1.949e-05  pQn=4.710180  pQmin=5.248442
Step11550  Qn=9.194e-06  pQn=5.036479  pQmin=5.248442
Step11551  Qn=1.124e-05  pQn=4.949241  pQmin=5.248442
Step11552  Qn=8.144e-06  pQn=5.089137  pQmin=5.248442
Step11553  Qn=7.829e-06  pQn=5.106309  pQmin=5.248442
Step11554  Qn=7.764e-06  pQn=5.109902  pQmin=5.248442
Step11555  Qn=7.839e-06  pQn=5.105735  pQmin=5.248442
Step11556  Qn=1.370e-05  pQn=4.863345  pQmin=5.248442
Step11557  Qn=9.291e-06  pQn=5.031947  pQmin=5.248442
Step11558  Qn=7.583e-06  pQn=5.120168  pQmin=5.248442
Step11559  Qn=7.681e-06  pQn=5.114585  pQmin=5.248442
Step11560  Qn=1.150e-05  pQn=4.939481  pQmin=5.248442
Step11561  Qn=7.580e-05  pQn=4.120343  pQmin=5.248442
Step11562  Qn=8.656e-06  pQn=5.062702  pQmin=5.248442
Step11563  Qn=7.566e-06  pQn=5.121143  pQmin=5.248442
Step11564  Qn=8.453e-06  pQn=5.072981  pQmin=5.248442
Step11565  Qn=8.264e-06  pQn=5.082823  pQmin=5.248442
Step11566  Qn=7.774e-06  pQn=5.109366  pQmin=5.248442
Step11567  Qn=1.413e-05  pQn=4.849944  pQmin=5.248442
Step11568  Qn=1.809e-05  pQn=4.742623  pQmin=5.248442
Step11569  Qn=8.150e-06  pQn=5.088862  pQmin=5.248442
Step11570  Qn=4.460e-05  pQn=4.350637  pQmin=5.248442
Step11571  Qn=8.182e-06  pQn=5.087130  pQmin=5.248442
Step11572  Qn=7.677e-06  pQn=5.114836  pQmin=5.248442
Step11573  Qn=1.186e-05  pQn=4.925800  pQmin=5.248442
Step11574  Qn=7.752e-06  pQn=5.110614  pQmin=5.248442
Step11575  Qn=7.639e-06  pQn=5.116986  pQmin=5.248442
Step11576  Qn=8.177e-06  pQn=5.087392  pQmin=5.248442
Step11577  Qn=1.350e-05  pQn=4.869660  pQmin=5.248442
Step11578  Qn=1.692e-05  pQn=4.771592  pQmin=5.248442
Step11579  Qn=8.866e-06  pQn=5.052253  pQmin=5.248442
Step11580  Qn=9.485e-05  pQn=4.022968  pQmin=5.248442
Step11581  Qn=9.167e-06  pQn=5.037763  pQmin=5.248442
Step11582  Qn=7.620e-06  pQn=5.118052  pQmin=5.248442
Step11583  Qn=8.746e-06  pQn=5.058166  pQmin=5.248442
Step11584  Qn=8.433e-06  pQn=5.074010  pQmin=5.248442
Step11585  Qn=7.753e-06  pQn=5.110549  pQmin=5.248442
Step11586  Qn=8.505e-06  pQn=5.070348  pQmin=5.248442
Step11587  Qn=9.002e-05  pQn=4.045651  pQmin=5.248442
Step11588  Qn=1.471e-05  pQn=4.832276  pQmin=5.248442
Step11589  Qn=7.763e-06  pQn=5.109990  pQmin=5.248442
Step11590  Qn=1.013e-05  pQn=4.994352  pQmin=5.248442
Step11591  Qn=7.877e-06  pQn=5.103614  pQmin=5.248442
Step11592  Qn=2.137e-05  pQn=4.670137  pQmin=5.248442
Step11593  Qn=2.935e-05  pQn=4.532419  pQmin=5.248442
Step11594  Qn=2.917e-05  pQn=4.535106  pQmin=5.248442
Step11595  Qn=1.064e-05  pQn=4.973258  pQmin=5.248442
Step11596  Qn=8.319e-06  pQn=5.079951  pQmin=5.248442
Step11597  Qn=1.289e-05  pQn=4.889683  pQmin=5.248442
Step11598  Qn=7.561e-06  pQn=5.121446  pQmin=5.248442
Step11599  Qn=7.611e-06  pQn=5.118581  pQmin=5.248442
Step11600  Qn=1.209e-05  pQn=4.917662  pQmin=5.248442
Step11601  Qn=7.656e-06  pQn=5.116005  pQmin=5.248442
Step11602  Qn=9.416e-05  pQn=4.026112  pQmin=5.248442
Step11603  Qn=7.669e-06  pQn=5.115274  pQmin=5.248442
Step11604  Qn=9.002e-06  pQn=5.045665  pQmin=5.248442
Step11605  Qn=8.032e-06  pQn=5.095189  pQmin=5.248442
Step11606  Qn=7.629e-06  pQn=5.117505  pQmin=5.248442
Step11607  Qn=1.105e-05  pQn=4.956526  pQmin=5.248442
Step11608  Qn=8.479e-06  pQn=5.071635  pQmin=5.248442
Step11609  Qn=2.665e-05  pQn=4.574382  pQmin=5.248442
Step11610  Qn=8.261e-06  pQn=5.082941  pQmin=5.248442
Step11611  Qn=8.385e-06  pQn=5.076490  pQmin=5.248442
Step11612  Qn=9.771e-06  pQn=5.010063  pQmin=5.248442
Step11613  Qn=7.726e-06  pQn=5.112027  pQmin=5.248442
Step11614  Qn=8.153e-06  pQn=5.088702  pQmin=5.248442
Step11615  Qn=8.292e-06  pQn=5.081338  pQmin=5.248442
Step11616  Qn=8.578e-06  pQn=5.066610  pQmin=5.248442
Step11617  Qn=7.686e-06  pQn=5.114316  pQmin=5.248442
Step11618  Qn=8.995e-06  pQn=5.046004  pQmin=5.248442
Step11619  Qn=7.722e-06  pQn=5.112258  pQmin=5.248442
Step11620  Qn=1.658e-05  pQn=4.780421  pQmin=5.248442
Step11621  Qn=2.255e-05  pQn=4.646941  pQmin=5.248442
Step11622  Qn=1.395e-05  pQn=4.855446  pQmin=5.248442
Step11623  Qn=7.611e-06  pQn=5.118545  pQmin=5.248442
Step11624  Qn=7.824e-06  pQn=5.106547  pQmin=5.248442
Step11625  Qn=7.589e-06  pQn=5.119828  pQmin=5.248442
Step11626  Qn=8.612e-06  pQn=5.064914  pQmin=5.248442
Step11627  Qn=7.594e-06  pQn=5.119555  pQmin=5.248442
Step11628  Qn=7.694e-06  pQn=5.113835  pQmin=5.248442
Step11629  Qn=7.645e-06  pQn=5.116614  pQmin=5.248442
Step11630  Qn=1.125e-05  pQn=4.948886  pQmin=5.248442
Step11631  Qn=7.696e-06  pQn=5.113723  pQmin=5.248442
Step11632  Qn=1.067e-05  pQn=4.971701  pQmin=5.248442
Step11633  Qn=7.580e-06  pQn=5.120335  pQmin=5.248442
Step11634  Qn=3.823e-05  pQn=4.417624  pQmin=5.248442
Step11635  Qn=7.864e-06  pQn=5.104356  pQmin=5.248442
Step11636  Qn=1.929e-05  pQn=4.714635  pQmin=5.248442
Step11637  Qn=8.196e-06  pQn=5.086385  pQmin=5.248442
Step11638  Qn=7.637e-06  pQn=5.117066  pQmin=5.248442
Step11639  Qn=8.275e-06  pQn=5.082248  pQmin=5.248442
Step11640  Qn=1.016e-05  pQn=4.992942  pQmin=5.248442
Step11641  Qn=7.694e-06  pQn=5.113858  pQmin=5.248442
Step11642  Qn=1.190e-05  pQn=4.924520  pQmin=5.248442
Step11643  Qn=1.653e-05  pQn=4.781751  pQmin=5.248442
Step11644  Qn=8.259e-06  pQn=5.083057  pQmin=5.248442
Step11645  Qn=7.915e-06  pQn=5.101549  pQmin=5.248442
Step11646  Qn=7.750e-06  pQn=5.110692  pQmin=5.248442
Step11647  Qn=1.085e-05  pQn=4.964725  pQmin=5.248442
Step11648  Qn=8.100e-06  pQn=5.091516  pQmin=5.248442
Step11649  Qn=7.962e-06  pQn=5.099000  pQmin=5.248442
Step11650  Qn=3.464e-05  pQn=4.460458  pQmin=5.248442
Step11651  Qn=8.686e-06  pQn=5.061184  pQmin=5.248442
Step11652  Qn=1.145e-05  pQn=4.941239  pQmin=5.248442
Step11653  Qn=7.430e-05  pQn=4.128993  pQmin=5.248442
Step11654  Qn=1.103e-05  pQn=4.957539  pQmin=5.248442
Step11655  Qn=9.320e-06  pQn=5.030598  pQmin=5.248442
Step11656  Qn=7.652e-06  pQn=5.116253  pQmin=5.248442
Step11657  Qn=8.030e-06  pQn=5.095267  pQmin=5.248442
Step11658  Qn=3.629e-05  pQn=4.440250  pQmin=5.248442
Step11659  Qn=8.332e-06  pQn=5.079267  pQmin=5.248442
Step11660  Qn=1.268e-05  pQn=4.896909  pQmin=5.248442
Step11661  Qn=1.520e-05  pQn=4.818091  pQmin=5.248442
Step11662  Qn=8.259e-06  pQn=5.083095  pQmin=5.248442
Step11663  Qn=1.917e-05  pQn=4.717343  pQmin=5.248442
Step11664  Qn=3.472e-05  pQn=4.459412  pQmin=5.248442
Step11665  Qn=9.424e-05  pQn=4.025755  pQmin=5.248442
Step11666  Qn=7.697e-06  pQn=5.113675  pQmin=5.248442
Step11667  Qn=1.460e-05  pQn=4.835681  pQmin=5.248442
Step11668  Qn=8.568e-06  pQn=5.067126  pQmin=5.248442
Step11669  Qn=1.446e-05  pQn=4.839767  pQmin=5.248442
Step11670  Qn=7.737e-06  pQn=5.111448  pQmin=5.248442
Step11671  Qn=7.850e-06  pQn=5.105124  pQmin=5.248442
Step11672  Qn=9.028e-05  pQn=4.044409  pQmin=5.248442
Step11673  Qn=1.930e-05  pQn=4.714400  pQmin=5.248442
Step11674  Qn=8.151e-06  pQn=5.088776  pQmin=5.248442
Step11675  Qn=1.396e-05  pQn=4.855266  pQmin=5.248442
Step11676  Qn=8.050e-06  pQn=5.094201  pQmin=5.248442
Step11677  Qn=7.709e-06  pQn=5.112991  pQmin=5.248442
Step11678  Qn=2.621e-05  pQn=4.581516  pQmin=5.248442
Step11679  Qn=7.801e-06  pQn=5.107825  pQmin=5.248442
Step11680  Qn=7.592e-06  pQn=5.119640  pQmin=5.248442
Step11681  Qn=8.338e-06  pQn=5.078923  pQmin=5.248442
Step11682  Qn=8.007e-06  pQn=5.096536  pQmin=5.248442
Step11683  Qn=7.651e-06  pQn=5.116285  pQmin=5.248442
Step11684  Qn=8.563e-06  pQn=5.067399  pQmin=5.248442
Step11685  Qn=1.956e-05  pQn=4.708616  pQmin=5.248442
Step11686  Qn=4.645e-05  pQn=4.332983  pQmin=5.248442
Step11687  Qn=7.907e-06  pQn=5.101988  pQmin=5.248442
Step11688  Qn=1.351e-05  pQn=4.869324  pQmin=5.248442
Step11689  Qn=7.798e-06  pQn=5.107993  pQmin=5.248442
Step11690  Qn=1.090e-05  pQn=4.962756  pQmin=5.248442
Step11691  Qn=7.876e-06  pQn=5.103678  pQmin=5.248442
Step11692  Qn=8.011e-06  pQn=5.096301  pQmin=5.248442
Step11693  Qn=8.562e-05  pQn=4.067442  pQmin=5.248442
Step11694  Qn=7.944e-06  pQn=5.099965  pQmin=5.248442
Step11695  Qn=1.204e-05  pQn=4.919436  pQmin=5.248442
Step11696  Qn=8.013e-06  pQn=5.096187  pQmin=5.248442
Step11697  Qn=2.426e-05  pQn=4.615098  pQmin=5.248442
Step11698  Qn=7.772e-06  pQn=5.109495  pQmin=5.248442
Step11699  Qn=1.027e-05  pQn=4.988323  pQmin=5.248442
Step11700  Qn=7.824e-05  pQn=4.106588  pQmin=5.248442
Step11701  Qn=8.022e-06  pQn=5.095739  pQmin=5.248442
Step11702  Qn=7.589e-06  pQn=5.119836  pQmin=5.248442
Step11703  Qn=8.102e-06  pQn=5.091388  pQmin=5.248442
Step11704  Qn=8.713e-06  pQn=5.059828  pQmin=5.248442
Step11705  Qn=7.633e-06  pQn=5.117299  pQmin=5.248442
Step11706  Qn=8.248e-06  pQn=5.083656  pQmin=5.248442
Step11707  Qn=8.768e-06  pQn=5.057110  pQmin=5.248442
Step11708  Qn=7.714e-06  pQn=5.112706  pQmin=5.248442
Step11709  Qn=2.364e-05  pQn=4.626287  pQmin=5.248442
Step11710  Qn=1.607e-05  pQn=4.794024  pQmin=5.248442
Step11711  Qn=7.661e-06  pQn=5.115700  pQmin=5.248442
Step11712  Qn=8.254e-06  pQn=5.083326  pQmin=5.248442
Step11713  Qn=8.091e-06  pQn=5.092001  pQmin=5.248442
Step11714  Qn=1.762e-05  pQn=4.753877  pQmin=5.248442
Step11715  Qn=7.726e-06  pQn=5.112042  pQmin=5.248442
Step11716  Qn=8.013e-06  pQn=5.096226  pQmin=5.248442
Step11717  Qn=2.185e-05  pQn=4.660536  pQmin=5.248442
Step11718  Qn=1.261e-05  pQn=4.899434  pQmin=5.248442
Step11719  Qn=8.639e-06  pQn=5.063528  pQmin=5.248442
Step11720  Qn=7.804e-06  pQn=5.107665  pQmin=5.248442
Step11721  Qn=7.795e-06  pQn=5.108175  pQmin=5.248442
Step11722  Qn=7.837e-06  pQn=5.105823  pQmin=5.248442
Step11723  Qn=1.080e-05  pQn=4.966545  pQmin=5.248442
Step11724  Qn=8.152e-06  pQn=5.088741  pQmin=5.248442
Step11725  Qn=1.186e-05  pQn=4.925751  pQmin=5.248442
Step11726  Qn=7.746e-06  pQn=5.110914  pQmin=5.248442
Step11727  Qn=3.153e-05  pQn=4.501305  pQmin=5.248442
Step11728  Qn=7.939e-06  pQn=5.100228  pQmin=5.248442
Step11729  Qn=9.449e-06  pQn=5.024615  pQmin=5.248442
Step11730  Qn=3.967e-05  pQn=4.401567  pQmin=5.248442
Step11731  Qn=7.754e-06  pQn=5.110453  pQmin=5.248442
Step11732  Qn=7.631e-06  pQn=5.117434  pQmin=5.248442
Step11733  Qn=9.690e-05  pQn=4.013682  pQmin=5.248442
Step11734  Qn=7.617e-06  pQn=5.118189  pQmin=5.248442
Step11735  Qn=8.562e-06  pQn=5.067445  pQmin=5.248442
Step11736  Qn=7.807e-06  pQn=5.107497  pQmin=5.248442
Step11737  Qn=1.049e-05  pQn=4.979051  pQmin=5.248442
Step11738  Qn=8.636e-06  pQn=5.063702  pQmin=5.248442
Step11739  Qn=7.752e-06  pQn=5.110579  pQmin=5.248442
Step11740  Qn=8.262e-06  pQn=5.082909  pQmin=5.248442
Step11741  Qn=8.683e-06  pQn=5.061312  pQmin=5.248442
Step11742  Qn=1.184e-05  pQn=4.926820  pQmin=5.248442
Step11743  Qn=7.731e-06  pQn=5.111744  pQmin=5.248442
Step11744  Qn=7.854e-06  pQn=5.104900  pQmin=5.248442
Step11745  Qn=7.775e-06  pQn=5.109302  pQmin=5.248442
Step11746  Qn=7.960e-06  pQn=5.099061  pQmin=5.248442
Step11747  Qn=2.773e-05  pQn=4.557063  pQmin=5.248442
Step11748  Qn=8.191e-06  pQn=5.086670  pQmin=5.248442
Step11749  Qn=9.234e-06  pQn=5.034601  pQmin=5.248442
Step11750  Qn=7.911e-06  pQn=5.101753  pQmin=5.248442
Step11751  Qn=8.827e-06  pQn=5.054202  pQmin=5.248442
Step11752  Qn=8.522e-06  pQn=5.069447  pQmin=5.248442
Step11753  Qn=7.934e-06  pQn=5.100485  pQmin=5.248442
Step11754  Qn=9.268e-05  pQn=4.033011  pQmin=5.248442
Step11755  Qn=8.221e-06  pQn=5.085058  pQmin=5.248442
Step11756  Qn=7.980e-06  pQn=5.097987  pQmin=5.248442
Step11757  Qn=7.857e-06  pQn=5.104750  pQmin=5.248442
Step11758  Qn=7.958e-06  pQn=5.099172  pQmin=5.248442
Step11759  Qn=4.046e-05  pQn=4.393011  pQmin=5.248442
Step11760  Qn=7.613e-06  pQn=5.118455  pQmin=5.248442
Step11761  Qn=8.543e-06  pQn=5.068375  pQmin=5.248442
Step11762  Qn=7.725e-06  pQn=5.112111  pQmin=5.248442
Step11763  Qn=1.341e-05  pQn=4.872663  pQmin=5.248442
Step11764  Qn=7.875e-06  pQn=5.103771  pQmin=5.248442
Step11765  Qn=7.948e-06  pQn=5.099720  pQmin=5.248442
Step11766  Qn=7.807e-06  pQn=5.107535  pQmin=5.248442
Step11767  Qn=5.571e-05  pQn=4.254052  pQmin=5.248442
Step11768  Qn=7.727e-06  pQn=5.111998  pQmin=5.248442
Step11769  Qn=1.949e-05  pQn=4.710297  pQmin=5.248442
Step11770  Qn=7.795e-06  pQn=5.108161  pQmin=5.248442
Step11771  Qn=1.247e-05  pQn=4.904048  pQmin=5.248442
Step11772  Qn=3.490e-05  pQn=4.457137  pQmin=5.248442
Step11773  Qn=7.967e-06  pQn=5.098695  pQmin=5.248442
Step11774  Qn=7.864e-05  pQn=4.104381  pQmin=5.248442
Step11775  Qn=7.953e-06  pQn=5.099478  pQmin=5.248442
Step11776  Qn=8.243e-06  pQn=5.083896  pQmin=5.248442
Step11777  Qn=9.369e-05  pQn=4.028307  pQmin=5.248442
Step11778  Qn=5.536e-05  pQn=4.256817  pQmin=5.248442
Step11779  Qn=7.779e-06  pQn=5.109103  pQmin=5.248442
Step11780  Qn=7.752e-06  pQn=5.110578  pQmin=5.248442
Step11781  Qn=8.326e-06  pQn=5.079540  pQmin=5.248442
Step11782  Qn=1.552e-05  pQn=4.809234  pQmin=5.248442
Step11783  Qn=8.377e-06  pQn=5.076913  pQmin=5.248442
Step11784  Qn=8.210e-06  pQn=5.085631  pQmin=5.248442
Step11785  Qn=2.112e-05  pQn=4.675240  pQmin=5.248442
Step11786  Qn=1.195e-05  pQn=4.922717  pQmin=5.248442
Step11787  Qn=7.674e-06  pQn=5.114997  pQmin=5.248442
Step11788  Qn=2.092e-05  pQn=4.679404  pQmin=5.248442
Step11789  Qn=8.019e-06  pQn=5.095883  pQmin=5.248442
Step11790  Qn=7.697e-06  pQn=5.113692  pQmin=5.248442
Step11791  Qn=8.759e-06  pQn=5.057542  pQmin=5.248442
Step11792  Qn=7.683e-06  pQn=5.114441  pQmin=5.248442
Step11793  Qn=7.833e-06  pQn=5.106077  pQmin=5.248442
Step11794  Qn=9.093e-06  pQn=5.041312  pQmin=5.248442
Step11795  Qn=7.675e-06  pQn=5.114924  pQmin=5.248442
Step11796  Qn=9.957e-06  pQn=5.001868  pQmin=5.248442
Step11797  Qn=7.748e-06  pQn=5.110806  pQmin=5.248442
Step11798  Qn=7.549e-06  pQn=5.122129  pQmin=5.248442
Step11799  Qn=5.149e-05  pQn=4.288304  pQmin=5.248442
Step11800  Qn=7.800e-06  pQn=5.107890  pQmin=5.248442
Step11801  Qn=1.370e-05  pQn=4.863192  pQmin=5.248442
Step11802  Qn=7.722e-06  pQn=5.112243  pQmin=5.248442
Step11803  Qn=8.095e-06  pQn=5.091787  pQmin=5.248442
Step11804  Qn=7.636e-06  pQn=5.117160  pQmin=5.248442
Step11805  Qn=7.591e-06  pQn=5.119673  pQmin=5.248442
Step11806  Qn=7.973e-06  pQn=5.098387  pQmin=5.248442
Step11807  Qn=8.375e-06  pQn=5.077024  pQmin=5.248442
Step11808  Qn=8.617e-06  pQn=5.064652  pQmin=5.248442
Step11809  Qn=1.193e-05  pQn=4.923510  pQmin=5.248442
Step11810  Qn=1.017e-05  pQn=4.992653  pQmin=5.248442
Step11811  Qn=8.091e-06  pQn=5.092010  pQmin=5.248442
Step11812  Qn=7.944e-06  pQn=5.099955  pQmin=5.248442
Step11813  Qn=1.140e-05  pQn=4.942987  pQmin=5.248442
Step11814  Qn=7.724e-06  pQn=5.112133  pQmin=5.248442
Step11815  Qn=7.987e-06  pQn=5.097604  pQmin=5.248442
Step11816  Qn=1.570e-05  pQn=4.804004  pQmin=5.248442
Step11817  Qn=7.884e-06  pQn=5.103234  pQmin=5.248442
Step11818  Qn=1.560e-05  pQn=4.806784  pQmin=5.248442
Step11819  Qn=8.188e-06  pQn=5.086804  pQmin=5.248442
Step11820  Qn=7.770e-06  pQn=5.109585  pQmin=5.248442
Step11821  Qn=8.180e-06  pQn=5.087250  pQmin=5.248442
Step11822  Qn=7.718e-06  pQn=5.112493  pQmin=5.248442
Step11823  Qn=7.713e-06  pQn=5.112798  pQmin=5.248442
Step11824  Qn=8.286e-06  pQn=5.081637  pQmin=5.248442
Step11825  Qn=3.238e-05  pQn=4.489731  pQmin=5.248442
Step11826  Qn=4.660e-05  pQn=4.331649  pQmin=5.248442
Step11827  Qn=8.050e-06  pQn=5.094180  pQmin=5.248442
Step11828  Qn=7.773e-06  pQn=5.109412  pQmin=5.248442
Step11829  Qn=1.631e-05  pQn=4.787465  pQmin=5.248442
Step11830  Qn=4.918e-05  pQn=4.308217  pQmin=5.248442
Step11831  Qn=8.061e-06  pQn=5.093601  pQmin=5.248442
Step11832  Qn=7.663e-06  pQn=5.115611  pQmin=5.248442
Step11833  Qn=7.897e-06  pQn=5.102522  pQmin=5.248442
Step11834  Qn=7.925e-06  pQn=5.101028  pQmin=5.248442
Step11835  Qn=8.086e-06  pQn=5.092258  pQmin=5.248442
Step11836  Qn=7.903e-06  pQn=5.102186  pQmin=5.248442
Step11837  Qn=7.720e-06  pQn=5.112409  pQmin=5.248442
Step11838  Qn=8.512e-06  pQn=5.069981  pQmin=5.248442
Step11839  Qn=7.655e-06  pQn=5.116039  pQmin=5.248442
Step11840  Qn=1.389e-05  pQn=4.857319  pQmin=5.248442
Step11841  Qn=8.379e-06  pQn=5.076829  pQmin=5.248442
Step11842  Qn=7.778e-06  pQn=5.109146  pQmin=5.248442
Step11843  Qn=7.803e-06  pQn=5.107755  pQmin=5.248442
Step11844  Qn=9.862e-06  pQn=5.006016  pQmin=5.248442
Step11845  Qn=7.812e-06  pQn=5.107234  pQmin=5.248442
Step11846  Qn=1.149e-05  pQn=4.939672  pQmin=5.248442
Step11847  Qn=1.269e-05  pQn=4.896496  pQmin=5.248442
Step11848  Qn=8.467e-06  pQn=5.072258  pQmin=5.248442
