[1] "Exp-Zero"        "9.697245e-05"    "4.877849e-06"    "1.761698e-04"   
[5] "2.487360e-01"    "5.653460e-01"    "SUFEX-Model2.R0"
Nelder-Mead Opt
pQ0=4.578e+00
Step23109  Qn=1.515e-05  pQn=4.819713  pQmin=5.045258
Step23110  Qn=1.676e-05  pQn=4.775852  pQmin=5.045258
Step23111  Qn=1.029e-05  pQn=4.987702  pQmin=5.045258
Step23112  Qn=1.067e-05  pQn=4.971909  pQmin=5.045258
Step23113  Qn=1.578e-05  pQn=4.801797  pQmin=5.045258
Step23114  Qn=1.597e-05  pQn=4.796802  pQmin=5.045258
Step23115  Qn=1.353e-05  pQn=4.868640  pQmin=5.045258
Step23116  Qn=1.240e-05  pQn=4.906458  pQmin=5.045258
Step23117  Qn=9.532e-06  pQn=5.020825  pQmin=5.045258
Step23118  Qn=1.632e-05  pQn=4.787374  pQmin=5.045258
Step23119  Qn=9.054e-06  pQn=5.043162  pQmin=5.045258
Step23120  Qn=1.733e-05  pQn=4.761185  pQmin=5.045258
Step23121  Qn=1.596e-05  pQn=4.796870  pQmin=5.045258
Step23122  Qn=1.046e-05  pQn=4.980576  pQmin=5.045258
Step23123  Qn=1.259e-05  pQn=4.899965  pQmin=5.045258
Step23124  Qn=9.550e-06  pQn=5.019989  pQmin=5.045258
Step23125  Qn=1.082e-05  pQn=4.965598  pQmin=5.045258
Step23126  Qn=1.034e-05  pQn=4.985660  pQmin=5.045258
Step23127  Qn=9.246e-06  pQn=5.034058  pQmin=5.045258
Step23128  Qn=9.533e-06  pQn=5.020777  pQmin=5.045258
Step23129  Qn=1.032e-05  pQn=4.986213  pQmin=5.045258
Step23130  Qn=1.285e-05  pQn=4.890979  pQmin=5.045258
Step23131  Qn=9.826e-06  pQn=5.007642  pQmin=5.045258
Step23132  Qn=1.223e-05  pQn=4.912697  pQmin=5.045258
Step23133  Qn=1.829e-05  pQn=4.737789  pQmin=5.045258
Step23134  Qn=1.570e-05  pQn=4.804039  pQmin=5.045258
Step23135  Qn=9.014e-06  pQn=5.045103  pQmin=5.045258
Step23136  Qn=9.070e-06  pQn=5.042416  pQmin=5.045258
Step23137  Qn=9.159e-06  pQn=5.038152  pQmin=5.045258
Step23138  Qn=1.919e-05  pQn=4.716930  pQmin=5.045258
Step23139  Qn=1.509e-05  pQn=4.821368  pQmin=5.045258
Step23140  Qn=1.058e-05  pQn=4.975532  pQmin=5.045258
Step23141  Qn=9.419e-06  pQn=5.026006  pQmin=5.045258
Step23142  Qn=1.024e-05  pQn=4.989756  pQmin=5.045258
Step23143  Qn=1.054e-05  pQn=4.976960  pQmin=5.045258
Step23144  Qn=2.682e-05  pQn=4.571479  pQmin=5.045258
Step23145  Qn=1.569e-05  pQn=4.804324  pQmin=5.045258
Step23146  Qn=1.100e-05  pQn=4.958778  pQmin=5.045258
Step23147  Qn=1.077e-05  pQn=4.967945  pQmin=5.045258
Step23148  Qn=1.056e-05  pQn=4.976259  pQmin=5.045258
Step23149  Qn=1.406e-05  pQn=4.851861  pQmin=5.045258
Step23150  Qn=1.303e-05  pQn=4.884891  pQmin=5.045258
Step23151  Qn=9.151e-06  pQn=5.038554  pQmin=5.045258
Step23152  Qn=1.085e-05  pQn=4.964443  pQmin=5.045258
Step23153  Qn=1.064e-05  pQn=4.973083  pQmin=5.045258
Step23154  Qn=1.496e-05  pQn=4.824998  pQmin=5.045258
Step23155  Qn=3.847e-05  pQn=4.414922  pQmin=5.045258
Step23156  Qn=9.382e-06  pQn=5.027690  pQmin=5.045258
Step23157  Qn=9.046e-06  pQn=5.043543  pQmin=5.045258
Step23158  Qn=9.117e-06  pQn=5.040167  pQmin=5.045258
Step23159  Qn=1.522e-05  pQn=4.817664  pQmin=5.045258
Step23160  Qn=3.717e-05  pQn=4.429854  pQmin=5.045258
Step23161  Qn=1.224e-05  pQn=4.912064  pQmin=5.045258
Step23162  Qn=9.118e-06  pQn=5.040098  pQmin=5.045258
Step23163  Qn=2.053e-05  pQn=4.687558  pQmin=5.045258
Step23164  Qn=1.062e-05  pQn=4.973910  pQmin=5.045258
Step23165  Qn=1.371e-05  pQn=4.862991  pQmin=5.045258
Step23166  Qn=1.115e-05  pQn=4.952865  pQmin=5.045258
Step23167  Qn=9.078e-06  pQn=5.042003  pQmin=5.045258
Step23168  Qn=1.320e-05  pQn=4.879532  pQmin=5.045258
Step23169  Qn=4.738e-05  pQn=4.324413  pQmin=5.045258
Step23170  Qn=1.572e-05  pQn=4.803669  pQmin=5.045258
Step23171  Qn=9.908e-06  pQn=5.004020  pQmin=5.045258
Step23172  Qn=2.630e-05  pQn=4.579995  pQmin=5.045258
Step23173  Qn=9.254e-06  pQn=5.033684  pQmin=5.045258
Step23174  Qn=9.200e-06  pQn=5.036204  pQmin=5.045258
Step23175  Qn=1.109e-05  pQn=4.954900  pQmin=5.045258
Step23176  Qn=9.172e-06  pQn=5.037554  pQmin=5.045258
Step23177  Qn=1.191e-05  pQn=4.924001  pQmin=5.045258
Step23178  Qn=9.190e-06  pQn=5.036669  pQmin=5.045258
Step23179  Qn=2.112e-05  pQn=4.675203  pQmin=5.045258
Step23180  Qn=1.555e-05  pQn=4.808365  pQmin=5.045258
Step23181  Qn=1.132e-05  pQn=4.946004  pQmin=5.045258
Step23182  Qn=9.103e-06  pQn=5.040829  pQmin=5.045258
Step23183  Qn=1.424e-05  pQn=4.846550  pQmin=5.045258
Step23184  Qn=1.119e-05  pQn=4.951240  pQmin=5.045258
Step23185  Qn=1.037e-05  pQn=4.984110  pQmin=5.045258
Step23186  Qn=1.413e-05  pQn=4.849936  pQmin=5.045258
Step23187  Qn=1.003e-05  pQn=4.998848  pQmin=5.045258
Step23188  Qn=1.285e-05  pQn=4.891239  pQmin=5.045258
Step23189  Qn=9.091e-06  pQn=5.041406  pQmin=5.045258
Step23190  Qn=1.061e-05  pQn=4.974142  pQmin=5.045258
Step23191  Qn=9.494e-06  pQn=5.022532  pQmin=5.045258
Step23192  Qn=9.034e-06  pQn=5.044119  pQmin=5.045258
Step23193  Qn=1.576e-05  pQn=4.802440  pQmin=5.045258
Step23194  Qn=1.383e-05  pQn=4.859128  pQmin=5.045258
Step23195  Qn=1.563e-05  pQn=4.806118  pQmin=5.045258
Step23196  Qn=1.012e-05  pQn=4.994955  pQmin=5.045258
Step23197  Qn=1.211e-05  pQn=4.916956  pQmin=5.045258
Step23198  Qn=1.099e-05  pQn=4.959156  pQmin=5.045258
Step23199  Qn=1.174e-05  pQn=4.930490  pQmin=5.045258
Step23200  Qn=1.506e-05  pQn=4.822111  pQmin=5.045258
Step23201  Qn=9.129e-06  pQn=5.039565  pQmin=5.045258
Step23202  Qn=1.727e-05  pQn=4.762731  pQmin=5.045258
Step23203  Qn=1.566e-05  pQn=4.805109  pQmin=5.045258
Step23204  Qn=1.105e-05  pQn=4.956457  pQmin=5.045258
Step23205  Qn=2.679e-05  pQn=4.572089  pQmin=5.045258
Step23206  Qn=1.403e-05  pQn=4.853053  pQmin=5.045258
Step23207  Qn=1.544e-05  pQn=4.811285  pQmin=5.045258
Step23208  Qn=1.385e-05  pQn=4.858623  pQmin=5.045258
Step23209  Qn=1.009e-05  pQn=4.996245  pQmin=5.045258
Step23210  Qn=9.364e-06  pQn=5.028534  pQmin=5.045258
Step23211  Qn=1.082e-05  pQn=4.965871  pQmin=5.045258
Step23212  Qn=9.512e-06  pQn=5.021717  pQmin=5.045258
Step23213  Qn=1.390e-05  pQn=4.857103  pQmin=5.045258
Step23214  Qn=3.181e-05  pQn=4.497452  pQmin=5.045258
Step23215  Qn=1.616e-05  pQn=4.791509  pQmin=5.045258
Step23216  Qn=9.219e-06  pQn=5.035303  pQmin=5.045258
Step23217  Qn=1.318e-05  pQn=4.880041  pQmin=5.045258
Step23218  Qn=1.099e-05  pQn=4.958907  pQmin=5.045258
Step23219  Qn=1.156e-05  pQn=4.936962  pQmin=5.045258
Step23220  Qn=2.316e-05  pQn=4.635237  pQmin=5.045258
Step23221  Qn=9.278e-06  pQn=5.032543  pQmin=5.045258
Step23222  Qn=1.086e-05  pQn=4.964100  pQmin=5.045258
Step23223  Qn=1.114e-05  pQn=4.952991  pQmin=5.045258
Step23224  Qn=1.647e-05  pQn=4.783350  pQmin=5.045258
Step23225  Qn=9.743e-06  pQn=5.011305  pQmin=5.045258
Step23226  Qn=1.030e-05  pQn=4.987251  pQmin=5.045258
Step23227  Qn=1.472e-05  pQn=4.831954  pQmin=5.045258
Step23228  Qn=1.098e-05  pQn=4.959293  pQmin=5.045258
Step23229  Qn=1.155e-05  pQn=4.937332  pQmin=5.045258
Step23230  Qn=9.683e-06  pQn=5.013993  pQmin=5.045258
Step23231  Qn=1.286e-05  pQn=4.890871  pQmin=5.045258
Step23232  Qn=1.184e-05  pQn=4.926548  pQmin=5.045258
Step23233  Qn=4.110e-05  pQn=4.386118  pQmin=5.045258
Step23234  Qn=1.574e-05  pQn=4.802967  pQmin=5.045258
Step23235  Qn=1.064e-05  pQn=4.973044  pQmin=5.045258
Step23236  Qn=1.778e-05  pQn=4.750097  pQmin=5.045258
Step23237  Qn=1.993e-05  pQn=4.700516  pQmin=5.045258
Step23238  Qn=2.215e-05  pQn=4.654611  pQmin=5.045258
Step23239  Qn=1.349e-05  pQn=4.870045  pQmin=5.045258
Step23240  Qn=1.488e-05  pQn=4.827469  pQmin=5.045258
Step23241  Qn=9.454e-06  pQn=5.024370  pQmin=5.045258
Step23242  Qn=1.754e-05  pQn=4.755882  pQmin=5.045258
Step23243  Qn=1.660e-05  pQn=4.779844  pQmin=5.045258
Step23244  Qn=1.064e-05  pQn=4.973104  pQmin=5.045258
Step23245  Qn=2.107e-05  pQn=4.676352  pQmin=5.045258
Step23246  Qn=1.150e-05  pQn=4.939284  pQmin=5.045258
Step23247  Qn=1.317e-05  pQn=4.880268  pQmin=5.045258
Step23248  Qn=1.038e-05  pQn=4.983925  pQmin=5.045258
Step23249  Qn=1.915e-05  pQn=4.717724  pQmin=5.045258
Step23250  Qn=1.129e-05  pQn=4.947291  pQmin=5.045258
Step23251  Qn=9.245e-06  pQn=5.034090  pQmin=5.045258
Step23252  Qn=1.555e-05  pQn=4.808266  pQmin=5.045258
Step23253  Qn=3.529e-05  pQn=4.452356  pQmin=5.045258
Step23254  Qn=1.233e-05  pQn=4.909058  pQmin=5.045258
Step23255  Qn=1.164e-05  pQn=4.934065  pQmin=5.045258
Step23256  Qn=1.089e-05  pQn=4.962910  pQmin=5.045258
Step23257  Qn=1.178e-05  pQn=4.928865  pQmin=5.045258
Step23258  Qn=1.112e-05  pQn=4.953953  pQmin=5.045258
Step23259  Qn=1.393e-05  pQn=4.856041  pQmin=5.045258
Step23260  Qn=1.143e-05  pQn=4.941870  pQmin=5.045258
Step23261  Qn=1.282e-05  pQn=4.892112  pQmin=5.045258
Step23262  Qn=2.565e-05  pQn=4.590941  pQmin=5.045258
Step23263  Qn=1.129e-05  pQn=4.947372  pQmin=5.045258
Step23264  Qn=1.410e-05  pQn=4.850789  pQmin=5.045258
Step23265  Qn=1.323e-05  pQn=4.878277  pQmin=5.045258
Step23266  Qn=2.097e-05  pQn=4.678397  pQmin=5.045258
Step23267  Qn=1.109e-05  pQn=4.955006  pQmin=5.045258
Step23268  Qn=9.604e-06  pQn=5.017548  pQmin=5.045258
Step23269  Qn=1.646e-05  pQn=4.783570  pQmin=5.045258
Step23270  Qn=1.019e-05  pQn=4.991617  pQmin=5.045258
Step23271  Qn=9.352e-06  pQn=5.029089  pQmin=5.045258
Step23272  Qn=3.196e-05  pQn=4.495348  pQmin=5.045258
Step23273  Qn=9.116e-06  pQn=5.040203  pQmin=5.045258
Step23274  Qn=1.051e-05  pQn=4.978405  pQmin=5.045258
Step23275  Qn=2.467e-05  pQn=4.607907  pQmin=5.045258
Step23276  Qn=1.049e-05  pQn=4.979088  pQmin=5.045258
Step23277  Qn=9.927e-06  pQn=5.003198  pQmin=5.045258
Step23278  Qn=1.614e-05  pQn=4.792035  pQmin=5.045258
Step23279  Qn=1.440e-05  pQn=4.841637  pQmin=5.045258
Step23280  Qn=2.828e-05  pQn=4.548565  pQmin=5.045258
Step23281  Qn=1.400e-05  pQn=4.854020  pQmin=5.045258
Step23282  Qn=1.721e-05  pQn=4.764308  pQmin=5.045258
Step23283  Qn=1.027e-05  pQn=4.988532  pQmin=5.045258
Step23284  Qn=9.426e-06  pQn=5.025659  pQmin=5.045258
Step23285  Qn=1.372e-05  pQn=4.862566  pQmin=5.045258
Step23286  Qn=1.234e-05  pQn=4.908631  pQmin=5.045258
Step23287  Qn=1.565e-05  pQn=4.805614  pQmin=5.045258
Step23288  Qn=1.053e-05  pQn=4.977446  pQmin=5.045258
Step23289  Qn=1.558e-05  pQn=4.807379  pQmin=5.045258
Step23290  Qn=1.225e-05  pQn=4.911721  pQmin=5.045258
Step23291  Qn=9.845e-06  pQn=5.006797  pQmin=5.045258
Step23292  Qn=9.228e-06  pQn=5.034896  pQmin=5.045258
Step23293  Qn=9.177e-06  pQn=5.037310  pQmin=5.045258
Step23294  Qn=2.363e-05  pQn=4.626559  pQmin=5.045258
Step23295  Qn=1.188e-05  pQn=4.925023  pQmin=5.045258
Step23296  Qn=1.430e-05  pQn=4.844728  pQmin=5.045258
Step23297  Qn=1.147e-05  pQn=4.940312  pQmin=5.045258
Step23298  Qn=2.103e-05  pQn=4.677153  pQmin=5.045258
Step23299  Qn=1.459e-05  pQn=4.835898  pQmin=5.045258
Step23300  Qn=1.400e-05  pQn=4.853723  pQmin=5.045258
Step23301  Qn=1.320e-05  pQn=4.879463  pQmin=5.045258
Step23302  Qn=9.044e-06  pQn=5.043616  pQmin=5.045258
Step23303  Qn=1.332e-05  pQn=4.875633  pQmin=5.045258
Step23304  Qn=9.067e-06  pQn=5.042535  pQmin=5.045258
Step23305  Qn=1.120e-05  pQn=4.950883  pQmin=5.045258
Step23306  Qn=9.650e-06  pQn=5.015453  pQmin=5.045258
Step23307  Qn=1.304e-05  pQn=4.884616  pQmin=5.045258
Step23308  Qn=9.016e-06  pQn=5.045000  pQmin=5.045258
Step23309  Qn=1.590e-05  pQn=4.798538  pQmin=5.045258
Step23310  Qn=1.222e-05  pQn=4.912806  pQmin=5.045258
Step23311  Qn=9.392e-06  pQn=5.027228  pQmin=5.045258
Step23312  Qn=1.197e-05  pQn=4.922008  pQmin=5.045258
Step23313  Qn=1.552e-05  pQn=4.809222  pQmin=5.045258
Step23314  Qn=9.215e-06  pQn=5.035519  pQmin=5.045258
Step23315  Qn=1.081e-05  pQn=4.966305  pQmin=5.045258
Step23316  Qn=1.456e-05  pQn=4.836809  pQmin=5.045258
Step23317  Qn=1.322e-05  pQn=4.878694  pQmin=5.045258
Step23318  Qn=1.138e-05  pQn=4.943712  pQmin=5.045258
Step23319  Qn=1.308e-05  pQn=4.883310  pQmin=5.045258
Step23320  Qn=1.456e-05  pQn=4.836974  pQmin=5.045258
Step23321  Qn=1.665e-05  pQn=4.778674  pQmin=5.045258
Step23322  Qn=1.126e-05  pQn=4.948377  pQmin=5.045258
Step23323  Qn=1.651e-05  pQn=4.782130  pQmin=5.045258
Step23324  Qn=1.071e-05  pQn=4.970275  pQmin=5.045258
Step23325  Qn=9.701e-06  pQn=5.013190  pQmin=5.045258
Step23326  Qn=1.248e-05  pQn=4.903717  pQmin=5.045258
Step23327  Qn=1.013e-05  pQn=4.994541  pQmin=5.045258
Step23328  Qn=9.186e-06  pQn=5.036886  pQmin=5.045258
Step23329  Qn=3.050e-05  pQn=4.515708  pQmin=5.045258
Step23330  Qn=1.024e-05  pQn=4.989619  pQmin=5.045258
Step23331  Qn=1.596e-05  pQn=4.796939  pQmin=5.045258
Step23332  Qn=3.202e-05  pQn=4.494573  pQmin=5.045258
Step23333  Qn=1.141e-05  pQn=4.942782  pQmin=5.045258
Step23334  Qn=1.065e-05  pQn=4.972540  pQmin=5.045258
Step23335  Qn=1.833e-05  pQn=4.736843  pQmin=5.045258
Step23336  Qn=9.050e-06  pQn=5.043371  pQmin=5.045258
Step23337  Qn=1.427e-05  pQn=4.845498  pQmin=5.045258
Step23338  Qn=2.862e-05  pQn=4.543261  pQmin=5.045258
Step23339  Qn=1.245e-05  pQn=4.904805  pQmin=5.045258
Step23340  Qn=1.323e-05  pQn=4.878582  pQmin=5.045258
Step23341  Qn=1.548e-05  pQn=4.810313  pQmin=5.045258
Step23342  Qn=1.872e-05  pQn=4.727805  pQmin=5.045258
Step23343  Qn=9.092e-06  pQn=5.041361  pQmin=5.045258
Step23344  Qn=2.165e-05  pQn=4.664638  pQmin=5.045258
Step23345  Qn=1.099e-05  pQn=4.958862  pQmin=5.045258
Step23346  Qn=9.508e-06  pQn=5.021894  pQmin=5.045258
Step23347  Qn=1.380e-05  pQn=4.860045  pQmin=5.045258
Step23348  Qn=1.042e-05  pQn=4.982056  pQmin=5.045258
Step23349  Qn=1.025e-05  pQn=4.989105  pQmin=5.045258
Step23350  Qn=9.219e-06  pQn=5.035339  pQmin=5.045258
Step23351  Qn=1.240e-05  pQn=4.906499  pQmin=5.045258
Step23352  Qn=1.095e-05  pQn=4.960748  pQmin=5.045258
Step23353  Qn=9.959e-06  pQn=5.001777  pQmin=5.045258
Step23354  Qn=1.076e-05  pQn=4.968170  pQmin=5.045258
Step23355  Qn=9.431e-06  pQn=5.025446  pQmin=5.045258
Step23356  Qn=1.039e-05  pQn=4.983246  pQmin=5.045258
Step23357  Qn=1.205e-05  pQn=4.919095  pQmin=5.045258
Step23358  Qn=1.220e-05  pQn=4.913721  pQmin=5.045258
Step23359  Qn=1.559e-05  pQn=4.807080  pQmin=5.045258
Step23360  Qn=3.290e-05  pQn=4.482741  pQmin=5.045258
Step23361  Qn=9.345e-06  pQn=5.029431  pQmin=5.045258
Step23362  Qn=1.116e-05  pQn=4.952365  pQmin=5.045258
Step23363  Qn=1.043e-05  pQn=4.981556  pQmin=5.045258
Step23364  Qn=2.917e-05  pQn=4.535106  pQmin=5.045258
Step23365  Qn=9.426e-06  pQn=5.025666  pQmin=5.045258
Step23366  Qn=1.440e-05  pQn=4.841654  pQmin=5.045258
Step23367  Qn=9.506e-06  pQn=5.021985  pQmin=5.045258
Step23368  Qn=1.205e-05  pQn=4.918907  pQmin=5.045258
Step23369  Qn=9.664e-06  pQn=5.014833  pQmin=5.045258
Step23370  Qn=1.273e-05  pQn=4.895197  pQmin=5.045258
Step23371  Qn=9.043e-06  pQn=5.043710  pQmin=5.045258
Step23372  Qn=1.390e-05  pQn=4.856844  pQmin=5.045258
Step23373  Qn=1.155e-05  pQn=4.937565  pQmin=5.045258
Step23374  Qn=2.107e-05  pQn=4.676402  pQmin=5.045258
Step23375  Qn=1.180e-05  pQn=4.927962  pQmin=5.045258
Step23376  Qn=1.268e-05  pQn=4.896889  pQmin=5.045258
Step23377  Qn=1.854e-05  pQn=4.731804  pQmin=5.045258
Step23378  Qn=1.468e-05  pQn=4.833179  pQmin=5.045258
Step23379  Qn=1.003e-05  pQn=4.998726  pQmin=5.045258
Step23380  Qn=9.704e-06  pQn=5.013041  pQmin=5.045258
Step23381  Qn=1.029e-05  pQn=4.987552  pQmin=5.045258
Step23382  Qn=1.436e-05  pQn=4.842797  pQmin=5.045258
Step23383  Qn=1.552e-05  pQn=4.809153  pQmin=5.045258
Step23384  Qn=1.516e-05  pQn=4.819364  pQmin=5.045258
Step23385  Qn=1.555e-05  pQn=4.808165  pQmin=5.045258
Step23386  Qn=1.185e-05  pQn=4.926386  pQmin=5.045258
Step23387  Qn=1.442e-05  pQn=4.840943  pQmin=5.045258
Step23388  Qn=1.528e-05  pQn=4.815890  pQmin=5.045258
Step23389  Qn=1.546e-05  pQn=4.810763  pQmin=5.045258
Step23390  Qn=1.123e-05  pQn=4.949788  pQmin=5.045258
Step23391  Qn=9.114e-06  pQn=5.040303  pQmin=5.045258
Step23392  Qn=2.538e-05  pQn=4.595514  pQmin=5.045258
Step23393  Qn=1.512e-05  pQn=4.820382  pQmin=5.045258
Step23394  Qn=1.231e-05  pQn=4.909757  pQmin=5.045258
Step23395  Qn=1.051e-05  pQn=4.978199  pQmin=5.045258
Step23396  Qn=1.511e-05  pQn=4.820678  pQmin=5.045258
Step23397  Qn=1.446e-05  pQn=4.839940  pQmin=5.045258
Step23398  Qn=9.502e-06  pQn=5.022163  pQmin=5.045258
Step23399  Qn=2.598e-05  pQn=4.585291  pQmin=5.045258
Step23400  Qn=1.423e-05  pQn=4.846828  pQmin=5.045258
Step23401  Qn=2.055e-05  pQn=4.687126  pQmin=5.045258
Step23402  Qn=1.239e-05  pQn=4.906910  pQmin=5.045258
Step23403  Qn=1.053e-05  pQn=4.977607  pQmin=5.045258
Step23404  Qn=1.776e-05  pQn=4.750536  pQmin=5.045258
Step23405  Qn=1.564e-05  pQn=4.805793  pQmin=5.045258
Step23406  Qn=1.015e-05  pQn=4.993688  pQmin=5.045258
Step23407  Qn=9.227e-06  pQn=5.034945  pQmin=5.045258
Step23408  Qn=1.168e-05  pQn=4.932444  pQmin=5.045258
Step23409  Qn=1.019e-05  pQn=4.991837  pQmin=5.045258
Step23410  Qn=1.380e-05  pQn=4.860019  pQmin=5.045258
Step23411  Qn=1.229e-05  pQn=4.910393  pQmin=5.045258
Step23412  Qn=2.152e-05  pQn=4.667085  pQmin=5.045258
Step23413  Qn=1.212e-05  pQn=4.916576  pQmin=5.045258
Step23414  Qn=9.251e-06  pQn=5.033806  pQmin=5.045258
Step23415  Qn=1.238e-05  pQn=4.907235  pQmin=5.045258
Step23416  Qn=1.032e-05  pQn=4.986448  pQmin=5.045258
Step23417  Qn=1.267e-05  pQn=4.897076  pQmin=5.045258
Step23418  Qn=9.369e-06  pQn=5.028284  pQmin=5.045258
Step23419  Qn=2.739e-05  pQn=4.562471  pQmin=5.045258
Step23420  Qn=1.562e-05  pQn=4.806213  pQmin=5.045258
Step23421  Qn=1.009e-05  pQn=4.996273  pQmin=5.045258
Step23422  Qn=1.121e-05  pQn=4.950425  pQmin=5.045258
Step23423  Qn=2.043e-05  pQn=4.689669  pQmin=5.045258
Step23424  Qn=3.421e-05  pQn=4.465889  pQmin=5.045258
Step23425  Qn=1.535e-05  pQn=4.813790  pQmin=5.045258
Step23426  Qn=1.434e-05  pQn=4.843602  pQmin=5.045258
Step23427  Qn=1.535e-05  pQn=4.813884  pQmin=5.045258
Step23428  Qn=2.191e-05  pQn=4.659433  pQmin=5.045258
Step23429  Qn=9.616e-06  pQn=5.017012  pQmin=5.045258
Step23430  Qn=1.826e-05  pQn=4.738422  pQmin=5.045258
Step23431  Qn=9.660e-06  pQn=5.015020  pQmin=5.045258
Step23432  Qn=1.582e-05  pQn=4.800806  pQmin=5.045258
Step23433  Qn=1.055e-05  pQn=4.976683  pQmin=5.045258
Step23434  Qn=2.565e-05  pQn=4.590852  pQmin=5.045258
Step23435  Qn=1.692e-05  pQn=4.771503  pQmin=5.045258
Step23436  Qn=1.291e-05  pQn=4.889165  pQmin=5.045258
Step23437  Qn=9.535e-06  pQn=5.020658  pQmin=5.045258
Step23438  Qn=1.977e-05  pQn=4.704080  pQmin=5.045258
Step23439  Qn=9.672e-06  pQn=5.014495  pQmin=5.045258
Step23440  Qn=1.284e-05  pQn=4.891338  pQmin=5.045258
Step23441  Qn=3.228e-05  pQn=4.491078  pQmin=5.045258
Step23442  Qn=3.522e-05  pQn=4.453194  pQmin=5.045258
Step23443  Qn=1.474e-05  pQn=4.831367  pQmin=5.045258
Step23444  Qn=1.125e-05  pQn=4.948879  pQmin=5.045258
Step23445  Qn=2.340e-05  pQn=4.630851  pQmin=5.045258
Step23446  Qn=1.384e-05  pQn=4.858805  pQmin=5.045258
Step23447  Qn=1.389e-05  pQn=4.857342  pQmin=5.045258
Step23448  Qn=1.251e-05  pQn=4.902692  pQmin=5.045258
Step23449  Qn=2.033e-05  pQn=4.691870  pQmin=5.045258
Step23450  Qn=1.573e-05  pQn=4.803339  pQmin=5.045258
Step23451  Qn=1.519e-05  pQn=4.818401  pQmin=5.045258
Step23452  Qn=1.356e-05  pQn=4.867761  pQmin=5.045258
Step23453  Qn=9.708e-06  pQn=5.012873  pQmin=5.045258
Step23454  Qn=3.071e-05  pQn=4.512789  pQmin=5.045258
Step23455  Qn=1.052e-05  pQn=4.977807  pQmin=5.045258
Step23456  Qn=9.665e-06  pQn=5.014784  pQmin=5.045258
Step23457  Qn=1.088e-05  pQn=4.963244  pQmin=5.045258
Step23458  Qn=1.847e-05  pQn=4.733420  pQmin=5.045258
Step23459  Qn=1.133e-05  pQn=4.945626  pQmin=5.045258
Step23460  Qn=1.060e-05  pQn=4.974601  pQmin=5.045258
Step23461  Qn=9.397e-06  pQn=5.027008  pQmin=5.045258
Step23462  Qn=9.708e-06  pQn=5.012881  pQmin=5.045258
Step23463  Qn=1.987e-05  pQn=4.701899  pQmin=5.045258
Step23464  Qn=1.189e-05  pQn=4.924904  pQmin=5.045258
Step23465  Qn=1.197e-05  pQn=4.922066  pQmin=5.045258
Step23466  Qn=9.543e-06  pQn=5.020330  pQmin=5.045258
Step23467  Qn=1.002e-05  pQn=4.999151  pQmin=5.045258
Step23468  Qn=1.529e-05  pQn=4.815694  pQmin=5.045258
Step23469  Qn=1.499e-05  pQn=4.824330  pQmin=5.045258
Step23470  Qn=1.505e-05  pQn=4.822354  pQmin=5.045258
Step23471  Qn=2.441e-05  pQn=4.612435  pQmin=5.045258
Step23472  Qn=1.286e-05  pQn=4.890718  pQmin=5.045258
Step23473  Qn=1.506e-05  pQn=4.822078  pQmin=5.045258
Step23474  Qn=9.738e-06  pQn=5.011524  pQmin=5.045258
Step23475  Qn=1.006e-05  pQn=4.997261  pQmin=5.045258
Step23476  Qn=9.336e-06  pQn=5.029854  pQmin=5.045258
Step23477  Qn=1.960e-05  pQn=4.707731  pQmin=5.045258
Step23478  Qn=9.110e-06  pQn=5.040463  pQmin=5.045258
Step23479  Qn=9.084e-06  pQn=5.041740  pQmin=5.045258
Step23480  Qn=2.397e-05  pQn=4.620339  pQmin=5.045258
Step23481  Qn=9.832e-06  pQn=5.007364  pQmin=5.045258
Step23482  Qn=3.068e-05  pQn=4.513176  pQmin=5.045258
Step23483  Qn=1.302e-05  pQn=4.885313  pQmin=5.045258
Step23484  Qn=1.519e-05  pQn=4.818534  pQmin=5.045258
Step23485  Qn=1.131e-05  pQn=4.946416  pQmin=5.045258
Step23486  Qn=1.250e-05  pQn=4.903082  pQmin=5.045258
Step23487  Qn=9.848e-06  pQn=5.006662  pQmin=5.045258
Step23488  Qn=1.587e-05  pQn=4.799464  pQmin=5.045258
Step23489  Qn=1.347e-05  pQn=4.870735  pQmin=5.045258
Step23490  Qn=1.220e-05  pQn=4.913588  pQmin=5.045258
Step23491  Qn=9.877e-06  pQn=5.005384  pQmin=5.045258
Step23492  Qn=1.042e-05  pQn=4.982305  pQmin=5.045258
Step23493  Qn=9.970e-06  pQn=5.001312  pQmin=5.045258
Step23494  Qn=1.827e-05  pQn=4.738178  pQmin=5.045258
Step23495  Qn=1.924e-05  pQn=4.715834  pQmin=5.045258
Step23496  Qn=1.485e-05  pQn=4.828266  pQmin=5.045258
Step23497  Qn=9.818e-06  pQn=5.007969  pQmin=5.045258
Step23498  Qn=1.163e-05  pQn=4.934392  pQmin=5.045258
Step23499  Qn=9.120e-06  pQn=5.039987  pQmin=5.045258
Step23500  Qn=1.282e-05  pQn=4.892057  pQmin=5.045258
Step23501  Qn=2.468e-05  pQn=4.607696  pQmin=5.045258
Step23502  Qn=2.568e-05  pQn=4.590391  pQmin=5.045258
Step23503  Qn=1.280e-05  pQn=4.892790  pQmin=5.045258
Step23504  Qn=9.198e-06  pQn=5.036310  pQmin=5.045258
